,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
26,2016-06-26,2.23,38645.77,3521.45,14622.04,389.08,20113.2,18563.31,1549.89,0.0,organic,2016,NewYork
27,2016-06-19,2.26,37403.19,3233.43,14646.75,174.74,19348.27,18633.3,714.97,0.0,organic,2016,NewYork
28,2016-06-12,1.94,28758.83,3909.23,14358.57,177.64,10313.39,9034.74,1278.65,0.0,organic,2016,NewYork
29,2016-06-05,2.15,31807.14,2285.37,11252.42,322.21,17947.14,16812.3,1134.84,0.0,organic,2016,NewYork
30,2016-05-29,2.15,34505.47,4303.03,13793.1,2706.92,13702.42,11496.63,2205.79,0.0,organic,2016,NewYork
31,2016-05-22,2.01,44794.06,5435.81,21065.01,2695.05,15598.19,15280.12,318.07,0.0,organic,2016,NewYork
32,2016-05-15,2.02,34788.28,4328.47,15961.11,2631.05,11867.65,11026.93,840.72,0.0,organic,2016,NewYork
33,2016-05-08,2.0,39638.67,3876.06,11969.29,2361.39,21431.93,20040.27,1391.66,0.0,organic,2016,NewYork
34,2016-05-01,2.16,54477.59,5556.25,17185.85,2672.11,29063.38,27008.79,2054.59,0.0,organic,2016,NewYork
35,2016-04-24,2.11,50334.94,4483.15,15498.3,2803.92,27549.57,27093.07,456.5,0.0,organic,2016,NewYork
36,2016-04-17,1.98,40280.96,4725.66,18018.14,2509.18,15027.98,13176.01,1851.97,0.0,organic,2016,NewYork
37,2016-04-10,2.2,30461.39,3080.48,11181.09,2403.64,13796.18,12723.77,1072.41,0.0,organic,2016,NewYork
38,2016-04-03,2.08,47308.85,5327.82,16420.01,2448.53,23112.49,21876.59,1235.9,0.0,organic,2016,NewYork
39,2016-03-27,2.12,35908.78,2964.23,12312.76,2498.94,18132.85,17606.09,526.76,0.0,organic,2016,NewYork
40,2016-03-20,1.92,31916.68,5059.5,14570.79,2250.46,10035.93,9224.95,810.98,0.0,organic,2016,NewYork
41,2016-03-13,1.96,33409.96,7270.09,12040.43,2080.55,12018.89,10528.46,1490.43,0.0,organic,2016,NewYork
42,2016-03-06,1.86,41547.14,8104.1,16993.79,2071.16,14378.09,9996.91,4381.18,0.0,organic,2016,NewYork
43,2016-02-28,1.96,32608.62,4923.95,13005.25,1706.3,12973.12,9947.04,3026.08,0.0,organic,2016,NewYork
44,2016-02-21,1.9,26230.35,5043.6,10101.04,1489.17,9596.54,5209.49,4387.05,0.0,organic,2016,NewYork
45,2016-02-14,2.11,28290.46,4689.2,9473.43,1200.23,12927.6,10463.68,2463.92,0.0,organic,2016,NewYork
46,2016-02-07,1.95,30482.41,4811.67,9963.04,1515.57,14192.13,8387.82,5804.31,0.0,organic,2016,NewYork
47,2016-01-31,1.83,24749.38,2126.26,7493.14,1235.89,13894.09,3842.94,10051.15,0.0,organic,2016,NewYork
48,2016-01-24,2.09,28121.46,2289.5,9484.63,2221.2,14126.13,7033.2,7092.93,0.0,organic,2016,NewYork
49,2016-01-17,1.93,20475.96,4864.18,8524.31,1706.77,5380.7,1491.62,3889.08,0.0,organic,2016,NewYork
50,2016-01-10,1.54,34629.36,3897.84,11770.29,1689.1,17272.13,401.91,16870.22,0.0,organic,2016,NewYork
51,2016-01-03,1.61,21072.22,1302.29,4127.37,1756.97,13885.59,869.14,13016.45,0.0,organic,2016,NewYork
0,2016-12-25,2.0,109788.24,8251.79,26476.86,716.82,74342.77,73179.47,1163.3,0.0,organic,2016,Northeast
1,2016-12-18,1.94,113583.14,14615.66,33603.36,164.23,65199.89,63812.2,1387.69,0.0,organic,2016,Northeast
2,2016-12-11,2.01,106002.64,6300.57,23536.31,484.17,75681.59,75224.35,457.24,0.0,organic,2016,Northeast
3,2016-12-04,2.0,117562.6,11973.84,36254.74,401.31,68932.71,68362.84,569.87,0.0,organic,2016,Northeast
4,2016-11-27,2.13,85024.33,6088.63,22961.43,229.94,55744.33,55092.33,652.0,0.0,organic,2016,Northeast
5,2016-11-20,1.93,119375.15,13475.67,40040.38,185.9,65673.2,64603.48,1069.72,0.0,organic,2016,Northeast
6,2016-11-13,2.13,82987.85,6112.25,27856.49,111.26,48907.85,48445.6,462.25,0.0,organic,2016,Northeast
7,2016-11-06,2.07,89099.08,5608.51,26861.46,140.68,56488.43,55962.01,526.42,0.0,organic,2016,Northeast
8,2016-10-30,1.96,72130.37,7965.62,26563.78,67.48,37533.49,36379.22,1154.27,0.0,organic,2016,Northeast
9,2016-10-23,1.7,57081.84,3797.54,9176.22,43.5,44064.58,43496.72,567.86,0.0,organic,2016,Northeast
10,2016-10-16,1.86,73430.26,5942.36,21092.43,93.89,46301.58,45250.04,1051.54,0.0,organic,2016,Northeast
11,2016-10-09,1.91,87711.53,6424.06,21881.85,699.85,58705.77,57685.94,1019.83,0.0,organic,2016,Northeast
12,2016-10-02,1.99,100529.39,5768.29,20282.07,1326.0,73153.03,72212.14,940.89,0.0,organic,2016,Northeast
13,2016-09-25,1.96,111261.71,6168.57,19760.7,558.5,84773.94,84053.56,720.38,0.0,organic,2016,Northeast
14,2016-09-18,2.04,137076.37,6843.75,22066.52,1272.87,106893.23,106402.46,490.77,0.0,organic,2016,Northeast
15,2016-09-11,1.95,165386.89,12483.37,42591.1,429.8,109882.62,108494.91,1387.71,0.0,organic,2016,Northeast
16,2016-09-04,1.92,128284.46,8635.35,30659.29,537.03,88452.79,87987.89,464.9,0.0,organic,2016,Northeast
17,2016-08-28,1.84,71636.65,4850.25,24189.84,1136.25,41460.31,41025.5,434.81,0.0,organic,2016,Northeast
18,2016-08-21,1.75,106119.98,7701.71,29626.17,1174.63,67617.47,66877.32,740.15,0.0,organic,2016,Northeast
19,2016-08-14,1.85,76276.8,7745.48,27894.37,1324.71,39312.24,38367.69,944.55,0.0,organic,2016,Northeast
20,2016-08-07,1.88,87942.88,6862.76,28661.46,1614.0,50804.66,50509.0,295.66,0.0,organic,2016,Northeast
21,2016-07-31,1.87,73835.93,5541.31,26016.6,1541.33,40736.69,40157.15,579.54,0.0,organic,2016,Northeast
22,2016-07-24,1.89,88923.85,5082.1,26745.37,2320.66,54775.72,51249.16,3526.56,0.0,organic,2016,Northeast
23,2016-07-17,2.07,149636.3,6081.81,28783.38,3117.39,111653.72,101869.15,9784.57,0.0,organic,2016,Northeast
24,2016-07-10,1.99,131639.67,7293.52,31729.48,2223.61,90393.06,83325.05,7068.01,0.0,organic,2016,Northeast
25,2016-07-03,1.86,152428.41,6218.3,33938.57,1960.35,110311.19,98420.14,11891.05,0.0,organic,2016,Northeast
26,2016-06-26,1.91,115923.75,5040.13,25774.91,533.88,84574.83,74389.86,10184.97,0.0,organic,2016,Northeast
27,2016-06-19,1.9,116678.91,4676.97,25454.23,332.09,86215.62,75420.09,10795.53,0.0,organic,2016,Northeast
28,2016-06-12,1.71,93841.12,6582.57,25151.17,1518.0,60589.38,48533.11,12056.27,0.0,organic,2016,Northeast
29,2016-06-05,1.79,102940.66,3880.45,22467.68,330.84,76261.69,64789.53,11472.16,0.0,organic,2016,Northeast
30,2016-05-29,1.87,111097.01,6196.59,27663.4,2315.53,74921.49,61555.62,13365.87,0.0,organic,2016,Northeast
31,2016-05-22,1.81,134280.15,7554.76,34676.98,2269.99,89778.42,80740.1,9038.32,0.0,organic,2016,Northeast
32,2016-05-15,1.79,112278.17,5714.39,26314.99,2397.2,77851.59,67997.52,9854.07,0.0,organic,2016,Northeast
33,2016-05-08,1.78,123022.55,5189.53,23717.51,2043.91,92071.6,76581.12,15490.48,0.0,organic,2016,Northeast
34,2016-05-01,1.94,151476.61,8435.32,33077.84,2206.77,107756.68,95608.27,12148.41,0.0,organic,2016,Northeast
35,2016-04-24,1.9,151219.06,7150.7,24966.54,2442.94,116658.88,103152.4,13506.48,0.0,organic,2016,Northeast
36,2016-04-17,1.84,119446.75,6852.49,28274.04,2138.19,82182.03,68444.04,13737.99,0.0,organic,2016,Northeast
37,2016-04-10,1.88,114275.61,4209.39,19961.97,2037.2,88067.05,70435.19,17631.86,0.0,organic,2016,Northeast
38,2016-04-03,1.88,124627.43,7547.6,25271.64,2014.62,89793.57,79549.51,10244.06,0.0,organic,2016,Northeast
39,2016-03-27,1.85,114767.54,4081.0,20857.17,2136.08,87693.29,77619.07,10074.22,0.0,organic,2016,Northeast
40,2016-03-20,1.75,104018.17,6688.35,25202.39,1881.07,70246.36,60347.7,9898.66,0.0,organic,2016,Northeast
41,2016-03-13,1.75,103718.78,10673.61,21146.55,1754.74,70143.88,53467.97,16675.91,0.0,organic,2016,Northeast
42,2016-03-06,1.79,113859.82,12252.89,30534.74,1756.58,69315.61,41426.65,27888.96,0.0,organic,2016,Northeast
43,2016-02-28,1.8,109507.5,6651.21,28375.04,1434.03,73047.22,45277.19,27770.03,0.0,organic,2016,Northeast
44,2016-02-21,1.77,87442.77,6874.34,18295.13,1275.22,60998.08,36591.35,24406.73,0.0,organic,2016,Northeast
45,2016-02-14,1.95,83662.7,7156.24,19172.81,1054.63,56279.02,44768.7,11510.32,0.0,organic,2016,Northeast
46,2016-02-07,1.9,96595.25,7260.63,23222.81,1329.99,64781.82,38548.58,26233.24,0.0,organic,2016,Northeast
47,2016-01-31,1.73,87698.15,3604.81,14831.14,1124.05,68138.15,34162.83,33975.32,0.0,organic,2016,Northeast
48,2016-01-24,1.82,89368.59,3749.98,17193.46,1928.6,66496.55,42409.9,24086.65,0.0,organic,2016,Northeast
49,2016-01-17,1.67,76290.32,7831.76,17800.16,1500.23,49158.17,33936.45,15221.72,0.0,organic,2016,Northeast
50,2016-01-10,1.52,99539.08,5988.87,21064.16,1435.67,71050.38,31297.1,39753.28,0.0,organic,2016,Northeast
51,2016-01-03,1.54,79900.43,2251.54,13966.15,1510.98,62171.76,27554.77,34616.99,0.0,organic,2016,Northeast
0,2016-12-25,1.9,10968.74,9.92,301.24,0.0,10657.58,10657.58,0.0,0.0,organic,2016,NorthernNewEngland
1,2016-12-18,1.95,7450.03,6.19,215.35,0.0,7228.49,7228.49,0.0,0.0,organic,2016,NorthernNewEngland
2,2016-12-11,1.85,10526.21,6.16,172.36,0.0,10347.69,10347.69,0.0,0.0,organic,2016,NorthernNewEngland
3,2016-12-04,1.96,8741.54,15.93,159.27,0.0,8566.34,8566.34,0.0,0.0,organic,2016,NorthernNewEngland
4,2016-11-27,1.84,8724.65,46.37,226.99,0.0,8451.29,8451.29,0.0,0.0,organic,2016,NorthernNewEngland
5,2016-11-20,1.81,9539.41,20.66,244.29,0.0,9274.46,9274.46,0.0,0.0,organic,2016,NorthernNewEngland
6,2016-11-13,1.79,10725.45,3.64,231.57,0.0,10490.24,10490.24,0.0,0.0,organic,2016,NorthernNewEngland
7,2016-11-06,1.84,12574.7,6.06,335.57,0.0,12233.07,12233.07,0.0,0.0,organic,2016,NorthernNewEngland
8,2016-10-30,1.65,7404.92,1.21,180.56,0.0,7223.15,7223.15,0.0,0.0,organic,2016,NorthernNewEngland
9,2016-10-23,1.75,11324.45,0.0,153.88,0.0,11170.57,11170.57,0.0,0.0,organic,2016,NorthernNewEngland
10,2016-10-16,1.49,8965.14,3.64,202.56,0.0,8758.94,8758.94,0.0,0.0,organic,2016,NorthernNewEngland
11,2016-10-09,1.56,10289.97,0.0,123.95,0.0,10166.02,10166.02,0.0,0.0,organic,2016,NorthernNewEngland
12,2016-10-02,1.58,12400.93,0.0,173.16,0.0,12227.77,12227.77,0.0,0.0,organic,2016,NorthernNewEngland
13,2016-09-25,1.51,14401.06,2.45,320.87,0.0,14077.74,14077.74,0.0,0.0,organic,2016,NorthernNewEngland
14,2016-09-18,1.66,11836.41,0.0,227.63,0.0,11608.78,11608.78,0.0,0.0,organic,2016,NorthernNewEngland
15,2016-09-11,1.65,17561.31,6.18,270.9,0.0,17284.23,17284.23,0.0,0.0,organic,2016,NorthernNewEngland
16,2016-09-04,1.58,13039.44,1.0,231.39,0.0,12807.05,12807.05,0.0,0.0,organic,2016,NorthernNewEngland
17,2016-08-28,1.51,8866.2,1.25,235.2,0.0,8629.75,8629.75,0.0,0.0,organic,2016,NorthernNewEngland
18,2016-08-21,1.43,11826.44,2.54,240.06,0.0,11583.84,11583.84,0.0,0.0,organic,2016,NorthernNewEngland
19,2016-08-14,1.4,8519.17,1.28,310.54,0.0,8207.35,8207.35,0.0,0.0,organic,2016,NorthernNewEngland
20,2016-08-07,1.28,5685.2,1.28,245.36,0.0,5438.56,5438.56,0.0,0.0,organic,2016,NorthernNewEngland
21,2016-07-31,1.1,4845.69,0.0,214.28,0.0,4631.41,4631.41,0.0,0.0,organic,2016,NorthernNewEngland
22,2016-07-24,1.13,5882.29,0.0,287.29,0.0,5595.0,5589.25,5.75,0.0,organic,2016,NorthernNewEngland
23,2016-07-17,1.47,12521.46,0.0,199.58,0.0,12321.88,12321.88,0.0,0.0,organic,2016,NorthernNewEngland
24,2016-07-10,1.45,14482.73,5.19,145.3,0.0,14332.24,14332.24,0.0,0.0,organic,2016,NorthernNewEngland
25,2016-07-03,1.33,29132.17,1.3,335.95,0.0,28794.92,28794.92,0.0,0.0,organic,2016,NorthernNewEngland
26,2016-06-26,1.46,12472.06,1.3,149.6,0.0,12321.16,12321.16,0.0,0.0,organic,2016,NorthernNewEngland
27,2016-06-19,1.42,10848.56,3.88,144.87,0.0,10699.81,10699.81,0.0,0.0,organic,2016,NorthernNewEngland
28,2016-06-12,0.99,4574.17,0.0,105.39,0.0,4468.78,4468.78,0.0,0.0,organic,2016,NorthernNewEngland
29,2016-06-05,1.04,5130.06,0.0,184.17,0.0,4945.89,4945.89,0.0,0.0,organic,2016,NorthernNewEngland
30,2016-05-29,1.19,4901.16,2.54,353.15,0.0,4545.47,4545.47,0.0,0.0,organic,2016,NorthernNewEngland
31,2016-05-22,1.26,7645.75,3.81,249.99,0.0,7391.95,7391.95,0.0,0.0,organic,2016,NorthernNewEngland
32,2016-05-15,1.22,5778.15,0.0,220.55,0.0,5557.6,5557.6,0.0,0.0,organic,2016,NorthernNewEngland
33,2016-05-08,1.63,11801.47,0.0,298.93,0.0,11502.54,11502.54,0.0,0.0,organic,2016,NorthernNewEngland
34,2016-05-01,1.62,11626.48,0.0,128.33,0.0,11498.15,11498.15,0.0,0.0,organic,2016,NorthernNewEngland
35,2016-04-24,1.69,13226.51,1.27,356.71,0.0,12868.53,12868.53,0.0,0.0,organic,2016,NorthernNewEngland
36,2016-04-17,1.6,12342.22,0.0,263.91,0.0,12078.31,12078.31,0.0,0.0,organic,2016,NorthernNewEngland
37,2016-04-10,1.5,13624.67,3.8,276.42,0.0,13344.45,13344.45,0.0,0.0,organic,2016,NorthernNewEngland
38,2016-04-03,1.61,8175.69,0.0,215.36,0.0,7960.33,7960.33,0.0,0.0,organic,2016,NorthernNewEngland
39,2016-03-27,1.61,12855.46,11.39,307.53,0.0,12536.54,12536.54,0.0,0.0,organic,2016,NorthernNewEngland
40,2016-03-20,1.67,11336.93,5.06,423.79,0.0,10908.08,10908.08,0.0,0.0,organic,2016,NorthernNewEngland
41,2016-03-13,1.63,10985.53,5.05,222.41,0.0,10758.07,10758.07,0.0,0.0,organic,2016,NorthernNewEngland
42,2016-03-06,1.68,10184.27,8.83,442.78,0.0,9732.66,9732.66,0.0,0.0,organic,2016,NorthernNewEngland
43,2016-02-28,1.64,9920.46,1.26,357.43,0.0,9561.77,9558.44,3.33,0.0,organic,2016,NorthernNewEngland
44,2016-02-21,1.64,9227.72,1.26,174.6,0.0,9051.86,9051.86,0.0,0.0,organic,2016,NorthernNewEngland
45,2016-02-14,1.66,10158.92,5.01,169.07,0.0,9984.84,9984.84,0.0,0.0,organic,2016,NorthernNewEngland
46,2016-02-07,1.67,9790.85,6.24,200.89,0.0,9583.72,9583.72,0.0,0.0,organic,2016,NorthernNewEngland
47,2016-01-31,1.65,9140.79,2.48,154.07,0.0,8984.24,8984.24,0.0,0.0,organic,2016,NorthernNewEngland
48,2016-01-24,1.67,11214.42,12.37,210.23,0.0,10991.82,10991.82,0.0,0.0,organic,2016,NorthernNewEngland
49,2016-01-17,1.55,10459.56,6.15,248.53,0.0,10204.88,10204.88,0.0,0.0,organic,2016,NorthernNewEngland
50,2016-01-10,1.66,10525.16,15.92,246.12,0.0,10263.12,10259.79,3.33,0.0,organic,2016,NorthernNewEngland
51,2016-01-03,1.63,8936.72,13.4,248.57,0.0,8674.75,8674.75,0.0,0.0,organic,2016,NorthernNewEngland
0,2016-12-25,1.27,5601.65,475.04,37.97,0.0,5088.64,2863.33,2225.31,0.0,organic,2016,Orlando
1,2016-12-18,1.26,5670.99,457.64,50.66,0.0,5162.69,3026.67,2136.02,0.0,organic,2016,Orlando
2,2016-12-11,1.4,5860.1,519.9,32.88,0.0,5307.32,2820.0,2487.32,0.0,organic,2016,Orlando
3,2016-12-04,1.46,5320.93,529.26,41.71,0.0,4749.96,2106.67,2643.29,0.0,organic,2016,Orlando
4,2016-11-27,1.47,4543.09,470.21,40.42,0.0,4032.46,1926.67,2105.79,0.0,organic,2016,Orlando
5,2016-11-20,1.53,5481.72,603.21,44.54,0.0,4833.97,2076.66,2757.31,0.0,organic,2016,Orlando
6,2016-11-13,1.53,6791.4,691.45,47.12,0.0,6052.83,3136.67,2916.16,0.0,organic,2016,Orlando
7,2016-11-06,1.56,6077.14,850.75,90.48,0.0,5135.91,1776.66,3359.25,0.0,organic,2016,Orlando
8,2016-10-30,1.56,3758.96,692.43,201.48,0.0,2865.05,303.33,2561.72,0.0,organic,2016,Orlando
9,2016-10-23,1.5,4025.09,740.65,53.73,0.0,3230.71,10.0,3220.71,0.0,organic,2016,Orlando
10,2016-10-16,1.44,2930.31,478.48,51.31,0.0,2400.52,533.33,1867.19,0.0,organic,2016,Orlando
11,2016-10-09,2.0,3382.0,1877.6,136.29,0.0,1368.11,686.67,681.44,0.0,organic,2016,Orlando
12,2016-10-02,2.3,3772.67,2847.79,212.49,0.0,712.39,706.67,5.72,0.0,organic,2016,Orlando
13,2016-09-25,2.03,3985.23,2263.93,179.85,0.0,1541.45,1010.0,531.45,0.0,organic,2016,Orlando
14,2016-09-18,1.4,7833.25,1163.62,72.32,0.0,6597.31,2156.67,4440.64,0.0,organic,2016,Orlando
15,2016-09-11,1.47,7565.44,1321.86,108.37,0.0,6135.21,2990.0,3145.21,0.0,organic,2016,Orlando
16,2016-09-04,1.85,6266.14,2496.83,245.98,0.0,3523.33,3500.0,23.33,0.0,organic,2016,Orlando
17,2016-08-28,1.8,6294.99,2353.65,141.34,0.0,3800.0,3756.67,43.33,0.0,organic,2016,Orlando
18,2016-08-21,1.85,6359.75,2642.82,176.93,0.0,3540.0,3503.33,36.67,0.0,organic,2016,Orlando
19,2016-08-14,1.88,6737.38,3004.19,159.86,0.0,3573.33,3530.0,43.33,0.0,organic,2016,Orlando
20,2016-08-07,1.9,6740.73,3067.98,186.09,0.0,3486.66,3453.33,33.33,0.0,organic,2016,Orlando
21,2016-07-31,1.84,7013.82,3289.24,134.58,0.0,3590.0,3543.33,46.67,0.0,organic,2016,Orlando
22,2016-07-24,1.81,8411.92,3787.14,211.45,0.0,4413.33,4380.0,33.33,0.0,organic,2016,Orlando
23,2016-07-17,1.9,6345.68,3281.75,175.52,0.0,2888.41,2875.08,13.33,0.0,organic,2016,Orlando
24,2016-07-10,1.53,9912.51,2719.12,221.76,0.0,6971.63,6941.63,30.0,0.0,organic,2016,Orlando
25,2016-07-03,1.32,9029.86,2606.85,228.87,0.0,6194.14,6170.81,23.33,0.0,organic,2016,Orlando
26,2016-06-26,1.64,6955.34,3803.59,275.09,0.0,2876.66,2863.33,13.33,0.0,organic,2016,Orlando
27,2016-06-19,1.51,6725.85,2669.06,340.13,0.0,3716.66,3703.33,13.33,0.0,organic,2016,Orlando
28,2016-06-12,1.58,6084.04,3022.56,154.81,0.0,2906.67,2880.0,26.67,0.0,organic,2016,Orlando
29,2016-06-05,1.51,6376.64,2654.77,135.2,0.0,3586.67,3570.0,16.67,0.0,organic,2016,Orlando
30,2016-05-29,1.47,7278.69,2743.46,98.57,0.0,4436.66,4433.33,3.33,0.0,organic,2016,Orlando
31,2016-05-22,1.59,6642.88,2685.64,132.93,0.0,3824.31,3824.31,0.0,0.0,organic,2016,Orlando
32,2016-05-15,1.64,5418.84,2354.87,122.94,0.0,2941.03,2941.03,0.0,0.0,organic,2016,Orlando
33,2016-05-08,1.68,5598.49,2770.42,153.63,0.0,2674.44,2674.44,0.0,0.0,organic,2016,Orlando
34,2016-05-01,1.6,5699.71,2123.26,145.2,0.0,3431.25,3431.25,0.0,0.0,organic,2016,Orlando
35,2016-04-24,1.61,6013.98,2375.0,98.26,0.0,3540.72,3540.72,0.0,0.0,organic,2016,Orlando
36,2016-04-17,1.64,5604.81,2538.97,159.88,0.0,2905.96,2905.96,0.0,0.0,organic,2016,Orlando
37,2016-04-10,1.51,5190.56,2427.51,124.35,0.0,2638.7,2638.7,0.0,0.0,organic,2016,Orlando
38,2016-04-03,1.56,5754.88,2988.39,132.34,0.0,2634.15,2634.15,0.0,0.0,organic,2016,Orlando
39,2016-03-27,1.6,5298.14,2980.74,110.73,0.0,2206.67,2206.67,0.0,0.0,organic,2016,Orlando
40,2016-03-20,1.57,4356.15,2282.29,101.75,0.0,1972.11,1972.11,0.0,0.0,organic,2016,Orlando
41,2016-03-13,1.52,5651.13,2735.12,99.34,0.0,2816.67,2816.67,0.0,0.0,organic,2016,Orlando
42,2016-03-06,1.74,3787.95,2526.85,84.0,0.0,1177.1,1167.1,10.0,0.0,organic,2016,Orlando
43,2016-02-28,1.78,4143.52,2916.41,110.0,0.0,1117.11,1110.44,6.67,0.0,organic,2016,Orlando
44,2016-02-21,1.67,3724.91,2172.08,61.97,0.0,1490.86,1487.53,3.33,0.0,organic,2016,Orlando
45,2016-02-14,1.69,4079.97,2474.96,47.52,0.0,1557.49,1557.49,0.0,0.0,organic,2016,Orlando
46,2016-02-07,1.7,3886.64,2384.31,72.33,0.0,1430.0,1430.0,0.0,0.0,organic,2016,Orlando
47,2016-01-31,1.76,4059.35,2811.38,67.97,0.0,1180.0,1173.33,6.67,0.0,organic,2016,Orlando
48,2016-01-24,1.59,4767.81,2300.07,57.74,0.0,2410.0,2410.0,0.0,0.0,organic,2016,Orlando
49,2016-01-17,1.77,3490.69,2447.83,72.86,0.0,970.0,966.67,3.33,0.0,organic,2016,Orlando
50,2016-01-10,1.75,3858.1,2417.89,59.89,0.0,1380.32,1363.33,16.99,0.0,organic,2016,Orlando
51,2016-01-03,1.33,9387.91,5709.17,99.1,0.0,3579.64,1436.67,2142.97,0.0,organic,2016,Orlando
0,2016-12-25,1.9,11376.97,981.62,3177.51,14.99,7202.85,7053.99,148.86,0.0,organic,2016,Philadelphia
1,2016-12-18,1.87,10810.89,1455.03,4382.02,0.0,4973.84,4794.78,179.06,0.0,organic,2016,Philadelphia
2,2016-12-11,2.04,8663.02,565.46,2881.29,2.24,5214.03,5214.03,0.0,0.0,organic,2016,Philadelphia
3,2016-12-04,2.01,10385.65,1178.8,5084.48,3.02,4119.35,4119.35,0.0,0.0,organic,2016,Philadelphia
4,2016-11-27,2.18,7896.69,704.84,3572.69,8.71,3610.45,3509.75,100.7,0.0,organic,2016,Philadelphia
5,2016-11-20,1.9,11621.1,1865.39,4781.58,14.16,4959.97,4760.38,199.59,0.0,organic,2016,Philadelphia
6,2016-11-13,2.45,6285.53,930.03,3349.54,3.21,2002.75,1991.38,11.37,0.0,organic,2016,Philadelphia
7,2016-11-06,2.32,7734.59,869.13,2632.06,0.0,4233.4,4214.36,19.04,0.0,organic,2016,Philadelphia
8,2016-10-30,2.39,6531.71,1020.47,3824.37,0.0,1686.87,1633.31,53.56,0.0,organic,2016,Philadelphia
9,2016-10-23,2.06,4580.38,677.26,2325.75,0.0,1577.37,1554.47,22.9,0.0,organic,2016,Philadelphia
10,2016-10-16,2.26,6276.25,824.21,2624.61,0.0,2827.43,2717.14,110.29,0.0,organic,2016,Philadelphia
11,2016-10-09,2.17,6701.46,868.09,2914.68,4.43,2914.26,2785.45,128.81,0.0,organic,2016,Philadelphia
12,2016-10-02,2.23,6865.93,854.63,2658.82,0.0,3352.48,3228.07,124.41,0.0,organic,2016,Philadelphia
13,2016-09-25,2.24,9520.79,781.53,3274.9,19.27,5445.09,5418.7,26.39,0.0,organic,2016,Philadelphia
14,2016-09-18,2.18,12536.03,765.26,2809.14,0.0,8961.63,8856.74,104.89,0.0,organic,2016,Philadelphia
15,2016-09-11,2.08,15403.19,1346.13,4722.13,8.32,9326.61,9244.65,81.96,0.0,organic,2016,Philadelphia
16,2016-09-04,2.04,12126.24,1240.26,4534.3,39.48,6312.2,6312.2,0.0,0.0,organic,2016,Philadelphia
17,2016-08-28,2.06,6321.4,573.3,3403.23,22.57,2322.3,2289.1,33.2,0.0,organic,2016,Philadelphia
18,2016-08-21,1.87,10605.21,882.35,4181.99,6.88,5533.99,5365.02,168.97,0.0,organic,2016,Philadelphia
19,2016-08-14,2.06,6968.81,863.2,3718.14,15.52,2371.95,2239.5,132.45,0.0,organic,2016,Philadelphia
20,2016-08-07,2.04,9269.42,729.49,3821.28,3.83,4714.82,4646.5,68.32,0.0,organic,2016,Philadelphia
21,2016-07-31,2.2,7431.86,666.13,3284.48,14.18,3467.07,3467.07,0.0,0.0,organic,2016,Philadelphia
22,2016-07-24,2.07,7958.25,625.46,3547.92,16.71,3768.16,3586.76,181.4,0.0,organic,2016,Philadelphia
23,2016-07-17,2.16,13247.34,855.59,4251.85,20.67,8119.23,6665.17,1454.06,0.0,organic,2016,Philadelphia
24,2016-07-10,2.15,10301.6,1248.06,4556.18,24.96,4472.4,4062.63,409.77,0.0,organic,2016,Philadelphia
25,2016-07-03,2.16,10437.32,1027.88,4846.32,15.16,4547.96,3592.18,955.78,0.0,organic,2016,Philadelphia
26,2016-06-26,2.16,9455.24,579.85,3964.58,28.53,4882.28,3661.8,1220.48,0.0,organic,2016,Philadelphia
27,2016-06-19,2.19,10778.24,594.97,4220.84,0.0,5962.43,5110.25,852.18,0.0,organic,2016,Philadelphia
28,2016-06-12,1.85,9058.23,938.76,4044.17,0.0,4075.3,3296.9,778.4,0.0,organic,2016,Philadelphia
29,2016-06-05,1.91,9901.74,401.54,3388.66,12.55,6098.99,5183.48,915.51,0.0,organic,2016,Philadelphia
30,2016-05-29,2.07,10738.68,622.97,3962.86,5.06,6147.79,5229.58,918.21,0.0,organic,2016,Philadelphia
31,2016-05-22,1.97,11516.4,750.67,4399.1,8.71,6357.92,6250.8,107.12,0.0,organic,2016,Philadelphia
32,2016-05-15,1.98,10923.26,548.92,3732.27,166.38,6475.69,5472.24,1003.45,0.0,organic,2016,Philadelphia
33,2016-05-08,1.86,8514.81,479.64,3608.21,7.17,4419.79,3417.39,1002.4,0.0,organic,2016,Philadelphia
34,2016-05-01,1.87,13101.38,1713.54,3814.81,2.26,7570.77,7400.31,170.46,0.0,organic,2016,Philadelphia
35,2016-04-24,1.9,14651.93,1686.52,3105.84,13.98,9845.59,9178.66,666.93,0.0,organic,2016,Philadelphia
36,2016-04-17,1.89,11963.98,933.49,3820.05,12.75,7197.69,6601.7,595.99,0.0,organic,2016,Philadelphia
37,2016-04-10,1.95,10787.78,459.39,2809.86,12.84,7505.69,5674.23,1831.46,0.0,organic,2016,Philadelphia
38,2016-04-03,1.81,13620.12,831.22,3207.79,8.42,9572.69,8652.98,919.71,0.0,organic,2016,Philadelphia
39,2016-03-27,1.95,10596.57,465.92,2658.75,17.11,7454.79,6054.65,1400.14,0.0,organic,2016,Philadelphia
40,2016-03-20,1.75,8420.43,745.29,3110.02,14.54,4550.58,3437.89,1112.69,0.0,organic,2016,Philadelphia
41,2016-03-13,1.59,11340.53,2152.69,2872.73,0.0,6315.11,2743.79,3571.32,0.0,organic,2016,Philadelphia
